#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
#Wed Dec 09 11:56:25 CET 2015
tweets2791.xml=1,0,0;0,1,0;-1.0
tweets1812.xml=0,0,1;0,1,0;-1.0
tweets674.xml=0,0,1;0,0,1;-1.0
tweets1941.xml=1,0,0;0,0,1;-1.0
tweets1575.xml=0,0,1;1,0,0;-1.0
tweets1067.xml=0,0,1;1,0,0;-1.0
tweets2889.xml=0,0,1;1,0,0;-1.0
tweets421.xml=1,0,0;1,0,0;-1.0
tweets2172.xml=1,0,0;1,0,0;-1.0
tweets550.xml=0,0,1;1,0,0;-1.0
tweets1322.xml=0,0,1;1,0,0;-1.0
tweets2636.xml=1,0,0;1,0,0;-1.0
tweets184.xml=0,0,1;0,0,1;-1.0
tweets1451.xml=1,0,0;1,0,0;-1.0
tweets2765.xml=0,0,1;0,0,1;-1.0
tweets1915.xml=1,0,0;1,0,0;-1.0
tweets648.xml=1,0,0;0,0,1;-1.0
tweets2399.xml=0,0,1;0,1,0;-1.0
tweets777.xml=0,0,1;0,1,0;-1.0
tweets1678.xml=1,0,0;1,0,0;-1.0
tweets2512.xml=1,0,0;1,0,0;-1.0
tweets2146.xml=0,0,1;1,0,0;-1.0
tweets524.xml=0,0,1;1,0,0;-1.0
tweets2275.xml=0,0,1;1,0,0;-1.0
tweets1090.xml=1,0,0;0,1,0;-1.0
tweets158.xml=1,0,0;0,1,0;-1.0
tweets1425.xml=1,0,0;1,0,0;-1.0
tweets2739.xml=1,0,0;0,1,0;-1.0
tweets1554.xml=0,0,1;1,0,0;-1.0
tweets287.xml=0,1,0;0,1,0;-1.0
tweets1188.xml=1,0,0;1,0,0;-1.0
tweets2022.xml=0,0,1;1,0,0;-1.0
tweets671.xml=0,0,1;0,0,1;-1.0
tweets1572.xml=0,1,0;1,0,0;-1.0
tweets2249.xml=1,0,0;1,0,0;-1.0
tweets1064.xml=0,1,0;0,1,0;-1.0
tweets2886.xml=1,0,0;1,0,0;-1.0
tweets2378.xml=0,0,1;0,0,1;-1.0
tweets1528.xml=0,0,1;1,0,0;-1.0
tweets898.xml=1,0,0;0,0,1;-1.0
tweets2633.xml=1,0,0;0,0,1;-1.0
tweets181.xml=0,0,1;1,0,0;-1.0
tweets2762.xml=1,0,0;1,0,0;-1.0
tweets1912.xml=0,1,0;1,0,0;-1.0
tweets645.xml=0,0,1;0,1,0;-1.0
tweets2396.xml=0,0,1;0,0,1;-1.0
tweets774.xml=0,1,0;0,0,1;-1.0
tweets1038.xml=0,0,1;0,1,0;-1.0
tweets1675.xml=1,0,0;0,0,1;-1.0
tweets2143.xml=0,1,0;1,0,0;-1.0
tweets521.xml=0,0,1;1,0,0;-1.0
tweets2272.xml=0,0,1;1,0,0;-1.0
tweets2607.xml=0,0,1;1,0,0;-1.0
tweets1422.xml=1,0,0;1,0,0;-1.0
tweets155.xml=1,0,0;1,0,0;-1.0
tweets2736.xml=1,0,0;1,0,0;-1.0
tweets284.xml=1,0,0;1,0,0;-1.0
tweets1551.xml=1,0,0;1,0,0;-1.0
tweets619.xml=0,0,1;0,1,0;-1.0
tweets1185.xml=0,0,1;1,0,0;-1.0
tweets748.xml=0,0,1;0,1,0;-1.0
tweets2499.xml=0,0,1;0,1,0;-1.0
tweets1649.xml=0,0,1;1,0,0;-1.0
tweets1778.xml=0,0,1;1,0,0;-1.0
tweets2117.xml=0,1,0;1,0,0;-1.0
tweets2246.xml=0,0,1;1,0,0;-1.0
tweets1061.xml=0,0,1;0,0,1;-1.0
tweets2883.xml=0,1,0;1,0,0;-1.0
tweets2375.xml=0,0,1;1,0,0;-1.0
tweets129.xml=0,0,1;1,0,0;-1.0
tweets1525.xml=0,0,1;1,0,0;-1.0
tweets258.xml=0,1,0;1,0,0;-1.0
tweets895.xml=0,1,0;0,1,0;-1.0
tweets1159.xml=0,0,1;1,0,0;-1.0
tweets1288.xml=1,0,0;1,0,0;-1.0
tweets2630.xml=0,0,1;1,0,0;-1.0
tweets642.xml=0,1,0;0,1,0;-1.0
tweets2393.xml=1,0,0;1,0,0;-1.0
tweets771.xml=1,0,0;0,1,0;-1.0
tweets2857.xml=0,0,1;1,0,0;-1.0
tweets1035.xml=0,0,1;0,1,0;-1.0
tweets1672.xml=0,1,0;1,0,0;-1.0
tweets2349.xml=0,0,1;0,0,1;-1.0
tweets869.xml=0,0,1;0,1,0;-1.0
tweets2140.xml=1,0,0;1,0,0;-1.0
tweets998.xml=0,1,0;0,0,1;-1.0
tweets2604.xml=0,0,1;0,0,1;-1.0
tweets1899.xml=1,0,0;0,0,1;-1.0
tweets152.xml=1,0,0;1,0,0;-1.0
tweets2733.xml=0,0,1;1,0,0;-1.0
tweets281.xml=1,0,0;0,0,1;-1.0
tweets616.xml=0,1,0;0,1,0;-1.0
tweets1182.xml=0,0,1;1,0,0;-1.0
tweets745.xml=0,0,1;0,0,1;-1.0
tweets2496.xml=0,1,0;0,1,0;-1.0
tweets1009.xml=1,0,0;0,1,0;-1.0
tweets379.xml=0,0,1;0,0,1;-1.0
tweets1646.xml=0,0,1;1,0,0;-1.0
tweets1775.xml=1,0,0;1,0,0;-1.0
tweets2114.xml=0,1,0;1,0,0;-1.0
tweets2243.xml=0,0,1;0,0,1;-1.0
tweets2880.xml=0,0,1;1,0,0;-1.0
tweets2372.xml=1,0,0;1,0,0;-1.0
tweets126.xml=0,1,0;0,1,0;-1.0
tweets2707.xml=1,0,0;0,0,1;-1.0
tweets1522.xml=1,0,0;1,0,0;-1.0
tweets255.xml=0,0,1;1,0,0;-1.0
tweets892.xml=0,0,1;0,1,0;-1.0
